customer_id,name,email,join_date,age,gender,city,country,loyalty_status,signup_source,customer_type,transaction_id,transaction_date,transaction_amount,product,product_category,quantity,discount,payment_method,purchase_channel
00c49cee-0329-4b62-a2b5-d0499069bbb5,Jeffrey Choi,angelasilva@example.com,2023-07-22,56,Other,Conniehaven,Malta,Bronze,In-Store,New,1de018a4-33f9-4810-9f39-82d0f05310d6,2023-11-14,438.39,short,Electronics,1,0.07,Cash,In-Store
c0cd19c9-857d-4dee-b23f-656bb1f5bbf5,Keith Mcgee,iparker@example.net,2023-03-12,35,Other,Ashleyberg,Guatemala,Bronze,Website,VIP,57c84963-7df7-4ad9-8e69-01feb9fce997,2024-11-05,444.83,eat,Sports,4,0.27,Debit Card,In-Store
c0cd19c9-857d-4dee-b23f-656bb1f5bbf5,Keith Mcgee,iparker@example.net,2023-03-12,35,Other,Ashleyberg,Guatemala,Bronze,Website,VIP,6c2fb593-6052-42df-a17a-56e63b47e2f9,2023-12-11,258.21,her,Electronics,4,0.25,Cash,Online
c0cd19c9-857d-4dee-b23f-656bb1f5bbf5,Keith Mcgee,iparker@example.net,2023-03-12,35,Other,Ashleyberg,Guatemala,Bronze,Website,VIP,a3e7181d-6926-493f-ae12-0eaeb6e690ee,2023-11-25,484.1,cold,Books,3,0.21,PayPal,In-Store
c0cd19c9-857d-4dee-b23f-656bb1f5bbf5,Keith Mcgee,iparker@example.net,2023-03-12,35,Other,Ashleyberg,Guatemala,Bronze,Website,VIP,32eb037c-2a6a-42f2-aa09-0ac5d71fa2f5,2023-10-23,101.99,such,Electronics,1,0.04,Credit Card,In-Store
5395b833-87aa-4583-94af-6ef36daf2913,Steven Avery,rstephens@example.org,2024-01-30,57,Female,Cameronborough,Angola,Silver,In-Store,VIP,7cb4fffb-06ff-41b9-8a19-df3a9a5e0a1f,2024-08-11,256.48,record,Fashion,3,0.03,Debit Card,In-Store
5395b833-87aa-4583-94af-6ef36daf2913,Steven Avery,rstephens@example.org,2024-01-30,57,Female,Cameronborough,Angola,Silver,In-Store,VIP,61e43d8a-4e13-4d1a-9e08-8e06c23da04c,2025-02-11,117.0,conference,Sports,2,0.03,PayPal,Online
3b63c125-c286-4900-8462-244d13f46dbd,Cheryl Pacheco,cainmichael@example.org,2025-01-14,30,Female,Gregoryberg,Belarus,Silver,In-Store,Returning,fe58c30d-0d44-4453-8e20-85f7d2aae6dd,2025-02-16,265.05,despite,Home,2,0.02,Cash,In-Store
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,3232c4bc-9bfd-4f54-857c-86d4baf9aff1,2025-03-01,156.24,worker,Fashion,4,0.06,Credit Card,In-Store
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,5c0551cb-b397-4bd6-be37-febad28b514a,2024-09-27,62.94,exactly,Home,3,0.07,Debit Card,In-Store
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,e2858749-587e-493a-b4f8-958a6c7b5576,2024-12-13,308.97,town,Sports,1,0.12,Cash,Online
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,0c940069-ca73-4456-9c78-371249da4d2a,2024-12-31,214.95,of,Fashion,3,0.12,Debit Card,Online
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,ed9a101a-0123-4cc8-8c2b-cb924ec250bf,2024-09-22,240.41,customer,Books,4,0.19,Credit Card,In-Store
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,60f68ddc-6708-49c5-9657-880808f6892a,2024-12-27,136.5,including,Electronics,2,0.27,Credit Card,In-Store
919fe0a7-0f1f-4bdd-90d0-83bda6c2f1c0,Holly Morrison,rhonda78@example.org,2024-03-12,68,Female,Bassland,Malawi,Silver,Website,Returning,87f19c50-fc99-439e-b491-7eecd10e3bdc,2024-04-26,375.9,whose,Books,4,0.21,Credit Card,Online
eabcdbd2-88ee-4ebf-8032-345f920662d0,Mary Leonard,wwalker@example.net,2023-12-10,39,Female,Port Robert,Turkey,Silver,In-Store,VIP,d7ce3b82-6649-4d16-942e-f975f3f6f5fe,2024-11-10,142.96,treatment,Books,5,0.13,Cash,In-Store
eabcdbd2-88ee-4ebf-8032-345f920662d0,Mary Leonard,wwalker@example.net,2023-12-10,39,Female,Port Robert,Turkey,Silver,In-Store,VIP,8633ec00-fcc7-4e5e-bdc3-4ecae6c12f30,2024-05-16,308.61,cover,Electronics,2,0.16,Cash,In-Store
eabcdbd2-88ee-4ebf-8032-345f920662d0,Mary Leonard,wwalker@example.net,2023-12-10,39,Female,Port Robert,Turkey,Silver,In-Store,VIP,479a65a6-16ea-47eb-9c48-af3f8c00f8a9,2024-06-08,329.75,talk,Fashion,2,0.17,Credit Card,Online
eabcdbd2-88ee-4ebf-8032-345f920662d0,Mary Leonard,wwalker@example.net,2023-12-10,39,Female,Port Robert,Turkey,Silver,In-Store,VIP,edb619d9-fe83-4003-ae55-ec12b5f5d627,2024-01-22,446.51,main,Home,2,0.12,PayPal,In-Store
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,18360c89-de08-42e0-8213-5919640a30b4,2024-04-21,174.15,oil,Fashion,2,0.04,Credit Card,In-Store
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,aff1563d-413b-4332-954a-5f14969b93e7,2024-12-11,48.93,source,Electronics,5,0.17,PayPal,Online
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,2a54f1a0-cdf9-4eb7-85bd-5f6d4a9f579a,2024-10-29,431.75,fly,Fashion,3,0.1,Debit Card,In-Store
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,bb1a71c3-4dda-49e0-971b-8014298a6ffb,2024-09-25,121.34,majority,Electronics,1,0.06,Credit Card,Online
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,e836bb68-c1ad-4da4-a903-56cc21f1cbe1,2024-11-08,352.89,everybody,Fashion,1,0.17,Cash,Online
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,22c2c2dd-d8d8-44e6-8686-77dd90b0fce3,2025-01-20,106.55,despite,Books,5,0.01,Credit Card,In-Store
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,ef9f5d67-3fb9-4f4d-8d13-b8e1d851b2dd,2024-07-14,351.94,pull,Electronics,2,0.07,PayPal,Online
a391327f-c175-4fc3-a76d-6c733c3e3ab9,Dr. Derek Rogers,kimberly74@example.net,2024-04-17,72,Male,Joneston,Montenegro,Platinum,In-Store,VIP,036ba7de-ea8e-4627-bfc7-6ce5bc83c6b5,2024-12-09,227.71,within,Electronics,5,0.11,Credit Card,Online
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,d0759965-5298-4aef-892d-91372e02e207,2024-03-19,360.47,develop,Sports,1,0.29,Credit Card,In-Store
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,807db039-12a3-4cb0-ad52-3ce00b1d767c,2024-11-27,420.5,Mrs,Electronics,2,0.13,Debit Card,Online
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,0ba42399-5f5a-42ee-a75f-f89adf613ee2,2025-01-09,33.48,bank,Books,3,0.1,Cash,Online
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,82f321c9-5279-4b6b-8394-44d564e1326a,2024-11-28,398.22,people,Sports,1,0.27,Cash,In-Store
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,cd19d312-c456-4025-9103-638d0d32401b,2023-12-24,72.46,evening,Sports,2,0.17,Debit Card,In-Store
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,c2ee63a6-bda2-4f7b-8569-24ba0259eb46,2023-10-14,455.15,population,Fashion,5,0.22,Cash,Online
2bcf4d6d-b91c-47b7-815a-1a6e56f9a244,Oscar Adams,christopherdavis@example.org,2023-05-03,49,Female,North Kimberly,Iceland,Platinum,In-Store,New,8ccaede3-4ee1-4c16-8bb6-28f44ecaefad,2023-06-26,158.75,common,Home,3,0.05,Cash,Online
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,299e5da0-2b0e-4300-a184-a7e27e11c90a,2024-04-18,204.16,everything,Sports,5,0.24,PayPal,In-Store
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,4505842e-5b90-4a66-a4b2-24f53b8abae2,2024-12-19,46.6,career,Books,1,0.05,Debit Card,In-Store
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,8c61971a-2540-4ccf-a535-6aa3922c60a2,2024-09-09,261.24,rather,Books,2,0.06,Credit Card,Online
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,af1acc91-4b6e-4827-85cc-cc859f8674f5,2024-12-31,356.04,on,Fashion,2,0.22,Debit Card,In-Store
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,2ee1894a-538a-4fe1-be7f-7838b02875d9,2024-01-14,210.59,tree,Home,5,0.07,Credit Card,In-Store
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,f716433a-dabd-457f-be4e-357bbeb72a26,2025-01-18,479.29,foreign,Electronics,3,0.15,Credit Card,Online
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,822b57ce-f17c-4c1e-a838-5fff3efe7328,2024-09-13,408.18,challenge,Home,3,0.15,PayPal,In-Store
10c71899-caa4-43ae-b080-07cc1a2b8858,Andrew Long,fjones@example.org,2023-11-21,29,Male,Danielleland,Bosnia and Herzegovina,Silver,Mobile App,Returning,e19792a0-6952-45c2-910a-946e17af9b73,2024-03-23,199.49,wall,Home,2,0.05,PayPal,Online
5bc24c2c-6d95-43eb-99d0-1edb80981092,Matthew Lowe,donaldgonzalez@example.com,2024-08-18,69,Other,North Justin,Italy,Gold,In-Store,VIP,01fdf277-d038-4b34-ba71-f0cd1b0b9c5f,2024-10-14,261.61,member,Home,4,0.06,Cash,In-Store
5bc24c2c-6d95-43eb-99d0-1edb80981092,Matthew Lowe,donaldgonzalez@example.com,2024-08-18,69,Other,North Justin,Italy,Gold,In-Store,VIP,7e5530c1-6cbc-420a-ac53-47ccc4101c3d,2025-02-26,139.63,or,Sports,1,0.25,Credit Card,In-Store
5bc24c2c-6d95-43eb-99d0-1edb80981092,Matthew Lowe,donaldgonzalez@example.com,2024-08-18,69,Other,North Justin,Italy,Gold,In-Store,VIP,46649fb9-afbb-471b-b1e4-56d6bd52a00a,2024-11-12,255.79,occur,Sports,5,0.13,Cash,Online
5edcbfbf-e15d-40f3-891a-61a26e09d758,Janet Ball,jessedurham@example.org,2024-08-02,44,Other,Amberbury,Cambodia,Silver,In-Store,VIP,32509ab9-873d-41f4-812a-22875e00d4f3,2024-11-20,207.54,tonight,Books,5,0.29,Credit Card,In-Store
5edcbfbf-e15d-40f3-891a-61a26e09d758,Janet Ball,jessedurham@example.org,2024-08-02,44,Other,Amberbury,Cambodia,Silver,In-Store,VIP,3d703f34-9325-41ba-8953-da3a59086781,2025-02-26,108.63,laugh,Fashion,3,0.1,Cash,Online
b9ae20f5-1ac9-4bbd-86c1-8915a0e021da,Mariah Price,jonesbob@example.org,2024-05-01,18,Male,North Johnland,Malta,Silver,In-Store,Returning,577c50af-8bc7-41b9-b8a5-338f7ab4f459,2024-05-16,96.7,fish,Fashion,3,0.06,Debit Card,Online
b9ae20f5-1ac9-4bbd-86c1-8915a0e021da,Mariah Price,jonesbob@example.org,2024-05-01,18,Male,North Johnland,Malta,Silver,In-Store,Returning,10c0ff15-ff0d-4716-a904-4c92d1f3dbc6,2024-12-24,90.28,although,Electronics,5,0.2,Credit Card,In-Store
b9ae20f5-1ac9-4bbd-86c1-8915a0e021da,Mariah Price,jonesbob@example.org,2024-05-01,18,Male,North Johnland,Malta,Silver,In-Store,Returning,ca2392ac-68b2-4bf4-b100-62f17de1fb83,2024-05-16,221.25,few,Sports,4,0.05,Credit Card,In-Store
426ef64e-0cb3-45b2-9ed6-81044760380e,Kristin Ward,williemurphy@example.net,2023-12-15,22,Female,West Shawnbury,Zimbabwe,Bronze,In-Store,New,08ae377b-12f5-4eeb-b608-d8261569854a,2024-04-18,349.66,go,Books,5,0.04,Debit Card,Online
426ef64e-0cb3-45b2-9ed6-81044760380e,Kristin Ward,williemurphy@example.net,2023-12-15,22,Female,West Shawnbury,Zimbabwe,Bronze,In-Store,New,ae0fc201-8209-44ad-801f-77ec636a65de,2024-05-31,73.62,dark,Books,3,0.08,Cash,In-Store
426ef64e-0cb3-45b2-9ed6-81044760380e,Kristin Ward,williemurphy@example.net,2023-12-15,22,Female,West Shawnbury,Zimbabwe,Bronze,In-Store,New,034f788a-b322-4a26-b450-ee0719dfd47c,2025-02-24,37.28,month,Sports,4,0.09,Credit Card,In-Store
426ef64e-0cb3-45b2-9ed6-81044760380e,Kristin Ward,williemurphy@example.net,2023-12-15,22,Female,West Shawnbury,Zimbabwe,Bronze,In-Store,New,a7fc70e1-7ca3-4e29-9377-2691b8bc4cca,2024-12-15,424.58,government,Sports,3,0.23,Credit Card,In-Store
426ef64e-0cb3-45b2-9ed6-81044760380e,Kristin Ward,williemurphy@example.net,2023-12-15,22,Female,West Shawnbury,Zimbabwe,Bronze,In-Store,New,500a8fa3-185e-457a-bf23-ddc5b18c702a,2024-09-20,126.72,cover,Books,5,0.03,PayPal,Online
426ef64e-0cb3-45b2-9ed6-81044760380e,Kristin Ward,williemurphy@example.net,2023-12-15,22,Female,West Shawnbury,Zimbabwe,Bronze,In-Store,New,b5bc05cf-81b8-4049-8aa8-12e325c37983,2024-01-27,433.9,red,Home,1,0.18,Debit Card,In-Store
9452efeb-5756-41fd-a45a-3a6be2685f3e,Stephanie Keller,elizabethgeorge@example.org,2024-08-12,72,Female,West Janetstad,Japan,Bronze,Website,Returning,7eb9479c-2cb9-4572-af6f-434c3860a61f,2025-01-08,105.65,cause,Fashion,3,0.12,Cash,Online
a778054c-a5a8-4bc2-9aa7-e5fb078753f8,Daniel Cabrera,smithmicheal@example.org,2024-10-09,20,Other,New Angela,Trinidad and Tobago,Platinum,Website,VIP,2a203c97-44ec-4de2-9832-1f0fc484ba53,2025-02-16,389.2,garden,Fashion,5,0.21,Debit Card,In-Store
ca4d1373-9d9f-4167-b4fc-90c6f45c0e66,William Lyons,lhiggins@example.org,2024-05-18,76,Other,Kylemouth,Heard Island and McDonald Islands,Silver,In-Store,Returning,839186ee-e315-46ae-96a0-bb2f5b66672d,2024-07-21,94.24,add,Home,4,0.03,Credit Card,Online
ca4d1373-9d9f-4167-b4fc-90c6f45c0e66,William Lyons,lhiggins@example.org,2024-05-18,76,Other,Kylemouth,Heard Island and McDonald Islands,Silver,In-Store,Returning,b3125663-8d91-48d1-8931-f5835cb5622a,2024-09-13,405.93,high,Fashion,1,0.02,PayPal,In-Store
ca4d1373-9d9f-4167-b4fc-90c6f45c0e66,William Lyons,lhiggins@example.org,2024-05-18,76,Other,Kylemouth,Heard Island and McDonald Islands,Silver,In-Store,Returning,9322f6fc-5cda-4ee8-aaac-55835a964f31,2025-02-05,148.29,growth,Electronics,3,0.28,Cash,Online
ca4d1373-9d9f-4167-b4fc-90c6f45c0e66,William Lyons,lhiggins@example.org,2024-05-18,76,Other,Kylemouth,Heard Island and McDonald Islands,Silver,In-Store,Returning,058cab4c-93ed-406e-a49b-9f892ed95132,2025-01-02,402.68,month,Sports,2,0.08,PayPal,Online
ca4d1373-9d9f-4167-b4fc-90c6f45c0e66,William Lyons,lhiggins@example.org,2024-05-18,76,Other,Kylemouth,Heard Island and McDonald Islands,Silver,In-Store,Returning,f7c0512e-707a-4afe-bee5-b9b42b1e77f9,2024-10-23,469.68,Republican,Books,4,0.27,Cash,In-Store
ca4d1373-9d9f-4167-b4fc-90c6f45c0e66,William Lyons,lhiggins@example.org,2024-05-18,76,Other,Kylemouth,Heard Island and McDonald Islands,Silver,In-Store,Returning,ef5fe9eb-cad2-487b-93aa-71e65b520ed8,2024-08-23,350.64,small,Fashion,5,0.16,Credit Card,Online
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,732d59fe-a38e-4f32-988a-d22e17152d68,2025-01-01,21.37,these,Home,5,0.06,Cash,Online
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,6ef485da-849e-42a8-b5dc-4efbaee31fdf,2025-02-11,432.1,six,Electronics,3,0.06,Cash,Online
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,53721111-598e-426b-a7c8-02bf816c646e,2025-01-15,358.87,care,Fashion,1,0.25,Debit Card,In-Store
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,a615f725-6c26-491d-b72e-ecca0f81bcd4,2025-01-19,342.33,under,Electronics,4,0.09,Debit Card,Online
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,a0356152-8d4f-4579-ad7a-1d93390b5122,2025-01-06,462.77,significant,Electronics,5,0.26,PayPal,Online
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,8545ef4f-973e-4ee3-aa98-0ef9a6dd2c10,2025-03-04,378.39,set,Books,4,0.16,Debit Card,In-Store
e2c79ceb-768d-49d5-9a25-645e46c1c4eb,Susan Anderson,whitecarol@example.net,2024-12-27,73,Male,Lake Robin,Belgium,Platinum,Website,Returning,b432675c-9926-41f9-a8b5-f60f283629cf,2025-01-06,341.37,human,Sports,5,0.27,Cash,Online
bc5d48b2-116c-44df-91e9-7c085a30d9ed,Danny Glover,ahunt@example.com,2023-11-27,57,Male,Melissamouth,Western Sahara,Bronze,Website,New,18c1787f-c5d0-44d3-9fd7-8b787968980c,2024-02-03,30.55,region,Home,3,0.17,PayPal,Online
bc5d48b2-116c-44df-91e9-7c085a30d9ed,Danny Glover,ahunt@example.com,2023-11-27,57,Male,Melissamouth,Western Sahara,Bronze,Website,New,126bd869-a7ba-4df4-a33b-7781f4c0a973,2024-02-03,489.9,list,Home,1,0.14,Credit Card,Online
bc5d48b2-116c-44df-91e9-7c085a30d9ed,Danny Glover,ahunt@example.com,2023-11-27,57,Male,Melissamouth,Western Sahara,Bronze,Website,New,be59e07d-8d3e-49df-8e20-427ec0565baf,2024-08-02,16.78,appear,Home,4,0.27,Debit Card,In-Store
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,8853ad37-692c-4248-bf42-0b967c90e28c,2025-01-29,296.12,still,Electronics,5,0.15,Debit Card,Online
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,be91005e-3949-44ea-9c62-59344f52b943,2025-01-20,219.18,sing,Books,1,0.28,Credit Card,In-Store
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,2b93cb6e-056b-4cd6-a33f-d1ca1ef7d701,2025-02-10,221.26,continue,Fashion,2,0.27,Cash,In-Store
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,1c8a606a-6f97-4ece-8d4e-a7e9e3c175a8,2025-02-04,226.8,age,Sports,4,0.26,Cash,Online
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,9b3eeb1b-99f0-4038-850a-2be9b02eda6a,2025-02-07,295.31,maintain,Home,3,0.02,Credit Card,Online
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,7f1121dd-272e-47df-ba13-a6e50a7afa53,2025-02-15,17.46,national,Electronics,2,0.06,Credit Card,In-Store
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,f41af098-b2c7-41f3-90d9-a6c1dce08444,2025-02-04,356.27,represent,Sports,4,0.1,Credit Card,In-Store
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,908038d4-5c78-41c2-bae7-561e4922d908,2025-02-13,337.5,Mrs,Home,2,0.27,Debit Card,Online
4dd0c4f5-2163-4bb3-84d0-613e750881ce,Wendy Martin,tcole@example.org,2025-01-18,36,Other,Christopherstad,Nauru,Silver,Website,New,17f6dfa5-3087-4c42-ac2d-a0ececd921c3,2025-03-01,244.93,couple,Fashion,4,0.27,Debit Card,Online
1bb37b4c-02fb-4ace-97c3-1edf9eb806c3,Amanda Gallegos,suttondrew@example.org,2024-03-11,72,Other,Carrollberg,Bolivia,Gold,Website,New,7bee25b9-7aa9-4e3b-bc2c-64c71923e6f1,2024-12-30,399.27,article,Home,1,0.16,Credit Card,In-Store
ec0183cc-ad91-49f4-a0d3-c3629ae0a375,Alicia Alvarez,dianemolina@example.org,2023-06-27,20,Female,Austinburgh,Faroe Islands,Silver,Mobile App,VIP,2e7b19d7-94f3-408c-8d92-1a868bd44b57,2024-09-06,287.63,American,Sports,1,0.06,Credit Card,In-Store
ec0183cc-ad91-49f4-a0d3-c3629ae0a375,Alicia Alvarez,dianemolina@example.org,2023-06-27,20,Female,Austinburgh,Faroe Islands,Silver,Mobile App,VIP,f3addb78-83f2-4f0f-a9ad-3c15078ced7b,2023-12-31,295.82,network,Home,2,0.05,Cash,In-Store
ec0183cc-ad91-49f4-a0d3-c3629ae0a375,Alicia Alvarez,dianemolina@example.org,2023-06-27,20,Female,Austinburgh,Faroe Islands,Silver,Mobile App,VIP,2f8c8aff-8b22-4eca-a9a1-171bef69248e,2024-03-11,230.83,its,Books,4,0.12,Credit Card,Online
ec0183cc-ad91-49f4-a0d3-c3629ae0a375,Alicia Alvarez,dianemolina@example.org,2023-06-27,20,Female,Austinburgh,Faroe Islands,Silver,Mobile App,VIP,4950e200-538c-4900-8c0f-64d8aafc2367,2024-06-13,220.51,manager,Sports,1,0.19,Credit Card,In-Store
ec0183cc-ad91-49f4-a0d3-c3629ae0a375,Alicia Alvarez,dianemolina@example.org,2023-06-27,20,Female,Austinburgh,Faroe Islands,Silver,Mobile App,VIP,5ceb7f7b-1522-4f4d-9ceb-4288273814e5,2025-02-10,420.19,wait,Sports,3,0.07,Credit Card,Online
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,6477a970-e303-4bdb-9ad6-6d21a2d6b566,2024-12-19,156.93,trip,Electronics,5,0.03,Credit Card,In-Store
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,114e330e-18a6-4f4c-a5cb-25cc308604e0,2024-08-10,220.36,quickly,Home,4,0.01,Cash,In-Store
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,32cdaff3-98b8-481a-b075-ddfccbfc795d,2024-06-10,319.59,begin,Home,2,0.18,Debit Card,In-Store
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,0620a538-4ba4-46c1-8f83-713f145e93bd,2025-02-05,66.28,teacher,Electronics,1,0.27,PayPal,In-Store
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,c441ccd7-c137-4190-b621-bb09d5f1463c,2024-09-20,158.14,thousand,Home,1,0.12,Credit Card,Online
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,8e8f4037-4a8f-4424-9b11-741b5ef2e529,2024-12-09,23.45,by,Books,1,0.12,Cash,In-Store
5bf206e4-698e-4493-9999-ce42ca3e544f,Dana Munoz,gflores@example.com,2024-05-11,54,Female,Loriberg,Belarus,Silver,Mobile App,VIP,0e9bdb97-3525-47bd-a988-4e7f00fe200c,2024-07-26,204.23,I,Sports,2,0.03,PayPal,Online
